ASSETID,LOCATION,LEGACYID,STYPE,CONTROLTYPE,WARRANTYDATE,MAINTENANCESECTION,LIFECYCLESTATUS,INSTALLDATE,CONDITION,CONDITIONDATE,OWNEDBY,MAINTAINEDBY,PRIMARYIMAGE,RECORDEDLENGTH,ROTATION,COLLECTIONMETHOD,SOURCENOTES,SIGNAL,SIGN,GATE,WORKAREA,COMMUNITY,FULLSTREETNAME1,FULLSTREETNAME2,FULLSTREETNAME3,FULLSTREETNAME4,DIRECTION1,DIRECTION2,STREETNAMEID1,STREETNAMEID2,STREETNAMEID3,STREETNAMEID4,SEGCOUNT,EDITORCOMMENT,LASTUPDATE,LASTEDITOR,CREATEDATE,CREATEEDITOR,GLOBALID,geometry,longitude,latitude
146743,,,Dead end,,,SE,REM,,,,,,,,181.174,,,,,,944,,Redwood Drive,,,,,,1657.0,,,,1.0,,2020-06-15 11:40:25+00:00,TEK05PLA,,,{75E53F17-C9CE-417D-9742-5C476205C7C6},POINT (505855.2444000002 5148838.617900001),-80.92370182413235,46.4930921959801
146763,,,Dead end,,,SE,REM,,,,,,,,0.0,,,,,,944,,,,,,,,,,,,0.0,,2020-06-15 11:42:08+00:00,TEK05PLA,,,{D4471820-6EB7-4EF0-B81B-C419F212543B},POINT (505898.56259999983 5148884.659600001),-80.92313677262906,46.49350617293364
146374,,,Dead end,,,SE,REM,,,,,,,,299.88100000000003,,,,,,940,,Unnamed Private Road 96,,,,,,2450.0,,,,1.0,,2020-06-17 15:38:41+00:00,TEK05PLA,,,{5BEF2730-D3E6-4F0E-B299-E649D7698063},POINT (504831.3964999998 5147697.607999999),-80.93705515832204,46.48283172176614
146268,,,Dead end,,,SE,REM,,,,,,,,90.0514,,,,,,940,,Torbay Road,,,,,,1968.0,,,,0.0,,2020-06-17 12:40:09+00:00,TEK05PLA,,,{01E93CDF-E995-4160-BD84-C21BB5DF2C4E},POINT (504415.55840000045 5148189.2859000005),-80.94246815083463,46.4872594660065
144418,,,Continuous,,,SS,PRP,,,,,,,,33.9735,,,,,,1264,,Skaters Court,Greenvalley Drive,,,,,1816.0,825.0,,,2.0,,2020-01-20 12:21:16+00:00,TEK05PLA,,,{FD98B9C2-FD9B-4950-9104-38514402584F},POINT (499764.1886999998 5142216.643100001),-81.00306944632594,46.433522399231954
778844,,,Continuous,,,SS,REM,,,,,,,,0.0,,,,,,1264,,Skaters Court,,,,,,1816.0,,,,1.0,,2022-07-21 15:35:09+00:00,TEK05PLA,2022-07-21 15:35:08+00:00,TEK05PLA,{8AD5C4EB-9D74-4F38-B2F7-5B35B3811D7E},POINT (499827.96279999986 5142312.4417),-81.00223936375829,46.43438457315928
143863,,,Continuous,,,NE,REM,,,,,,,,,,,,,,,,Larocque Avenue,Larocque Avenue,,,,,1126.0,1126.0,,,1.0,,2020-09-02 11:06:06+00:00,TEK05PLA,,,{E9A5FFF8-AD02-41DD-AA51-38016FFACEF1},POINT (499195.34979999997 5165703.2402),-81.01051447995157,46.64488939749223
142585,,,Dead end,,,,REM,,,,,,,,,,,,,,,,Herman Mayer Drive,,,,,,892.0,,,,1.0,,,,,,{10E0606C-9E37-4031-B058-C9248EB0097D},POINT (488968.72300000023 5139454.0907000005),-81.14352353451737,46.40857029750365
145730,,,Continuous,,,,REM,,,,,,,,,,,,,,,,Inglewood Court,Unnamed Lane 184,,,,,955.0,2091.0,,,1.0,,,,,,{3345DD0E-2FDC-4775-BFBD-CEBA30F81EE5},POINT (502595.0926000001 5152620.399900001),-80.96616289299563,46.52714692881973
145079,,,Continuous,,,SS,PRP,,,,,,,,0.8509,,,,,,1266,,,,,,,,,,,,0.0,,2019-06-26 11:03:46+00:00,TEK05PLA,,,{AC622386-0159-4A70-A50E-62FB49314128},POINT (500755.0716000004 5142466.2805),-80.99017117933994,46.43576866909652
142647,,,Dead end,,,,REM,,,,,,,,,,,,,,,,Unnamed Private Road 254,,,,,,2361.0,,,,0.0,,,,,,{08437C6E-42EF-4CA8-835F-757B3DC6182D},POINT (489408.36110000033 5154437.552100001),-81.13814440367209,46.543421977568876
142648,,,Dead end,,,,REM,,,,,,,,,,,,,,,,"Fire Route ""S""",Unnamed Private Road 254,,,,,686.0,2361.0,,,0.0,,,,,,{CDECFE4A-3FDE-49BC-BDAA-F41FE31F4CE5},POINT (489410.0192999998 5154497.9626),-81.1381241550133,46.54396566547887
142703,WAHAMAA ST and LAURIER ST,1681,Continuous,,,,ACT,,WAHAMAA ST,,1.0,1.0,LAURIER ST,,,0.0,WAHAMAA ST|LAURIER ST,,,,,,Unnamed Private Road 251,Unnamed Private Road 253,,,,,2358.0,2360.0,,,2.0,,,,,,{CADAFFF7-081D-4FC9-B975-E9A3FA3BC89E},POINT (489902.3689000001 5154473.6052),-81.13170197157953,46.543754035595505
145716,ADMIRAL DR and RODERICK AVE,4820,Continuous,Yield sign,,SS,ACT,,ADMIRAL DR,,1.0,1.0,RODERICK AVE,,265.902,0.0,ADMIRAL DR|RODERICK AVE,,,,1256,,Roderick Avenue,Admiral Drive,,,,,1704.0,20.0,,,2.0,,2019-04-30 15:30:08+00:00,TEK05PLA,,,{157238DD-EB12-4E5A-9CBF-1998443B69F7},POINT (502525.51680000033 5147409.5013),-80.9670983867603,46.480251469198706
705713,,,Continuous,,,SS,,,,,,,,,0.0,,,,,,1240,,,,,,,,,,,,,,2019-02-27 15:39:13+00:00,TEK05PLA,2019-02-27 15:39:09+00:00,TEK05PLA,{F6CFF9A8-9B43-4801-AEFB-6727C46CC334},POINT (500317.7034999998 5145852.9681),-80.99586212338524,46.46624795631308
142621,,,Dead end,,,,REM,,,,,,,,,,,,,,,,Unnamed Private Road 255,,,,,,2362.0,,,,0.0,,,,,,{9DFCFC1F-DF64-4791-8740-10E4A552BF6A},POINT (489224.6480999999 5154315.8517),-81.1405376982222,46.54232382109211
145891,MERRYGALE DR and LAKE POINT CRT,5025,Continuous,Stop sign,,SS,ACT,,LAKE POINT CRT,,1.0,1.0,RAMSEY LAKE RD,,1.9634,0.0,LAKE POINT CRT|RAMSEY LAKE RD,,,,1256,,Ramsey Lake Road,Lake Point Court,Ramsey Lake Road,,,,1641.0,1091.0,1641.0,,2.0,,2019-04-29 11:41:50+00:00,TEK05PLA,,,{95DA820C-4639-412F-A0EE-ACE24F249E90},POINT (503225.1030000001 5147025.9224),-80.95798706400308,46.476796433354195
145861,RAMSEY LAKE RD and BEDFORD CRT,4979,Continuous,Stop sign,,SS,ACT,,RAMSEY LAKE RD,,1.0,1.0,BEDFORD CRT,,359.52230000000003,0.0,RAMSEY LAKE RD|BEDFORD CRT,,,,1256,,Ramsey Lake Road,Bedford Court,Ramsey Lake Road,,,,1641.0,150.0,1641.0,,2.0,,2019-04-29 11:42:14+00:00,TEK05PLA,,,{9AEB1170-20B8-40E0-8446-172462326CCD},POINT (503144.2648 5146995.885),-80.95904033373483,46.47652649107611
717961,,,Cul-de-sac,,,SS,,,,,,,,,7.7872,,,,,,1259,,,,,,,,,,,,,,2019-06-18 15:35:55+00:00,TEK05PLA,2019-06-18 15:32:46+00:00,TEK05PLA,{7CF4FF76-88B6-4D6F-8B2B-7EB8382FBF0F},POINT (500118.64389999956 5143930.5218),-80.99845523150996,46.44894673286122
142851,,,Dead end,,,,REM,,,,,,,,,,,,,,,,Highway 17 West,,,,,,4.0,,,,0.0,,,,,,{F632EC87-1DA6-48F5-84EA-6561D2A66CCB},POINT (491101.96300000045 5141417.9418),-81.11580627591583,46.42627576498085
142900,,,Dead end,,,,REM,,,,,,,,,,,,,,,,Highway 17,Highway 17 East,Highway 17 West,,,,2.0,3.0,4.0,,0.0,,,,,,{F19FC0F7-2676-43AE-9700-C25AD31BA3A8},POINT (491578.26290000044 5141182.3265),-81.10960308451598,46.42416141736923
142806,17 HWY and REGIONAL ROAD 55,1782,Dead end,,,SW,REM,,REGIONAL ROAD 55,,1.0,1.0,17 HWY,,,0.0,REGIONAL ROAD 55|17 HWY,,,,,,Highway 17 West,,,,,,4.0,,,,0.0,,2020-09-15 13:42:34+00:00,TEK05PLA,,,{935C2F86-26C9-4C2C-85A2-F9AFD6EFD993},POINT (490727.2845999999 5141565.464400001),-81.12068556392947,46.427598374985
147421,,,Continuous,,,SS,REM,,,,,,,,,,,,,,,,Highway 537,Highway 69 South,,,,,5.0,6.0,,,2.0,,2020-09-15 10:21:10+00:00,TEK05PLA,,,{1BFFE9B5-0EA8-4C96-9A8A-855FD13BFB0F},POINT (511056.0228000004 5136477.211200001),-80.85622488503505,46.381778896839265
147451,,,Dead end,,,SS,REM,,,,,,,,,,,,,,,,Highway 537,,,,,,5.0,,,,1.0,,2020-09-15 10:28:36+00:00,TEK05PLA,,,{324086B8-09A5-4C07-BB81-DB00AA1C1DDC},POINT (511333.08660000004 5136687.738500001),-80.8526167959252,46.38366899479379
147588,,,Continuous,,,SS,REM,,,,,,,,,,,,,,,,Highway 69 South,Highway 537,,,,,6.0,5.0,,,2.0,,2020-09-15 11:44:49+00:00,TEK05PLA,,,{0F37C947-6B6D-4FD2-980D-2AA10D529734},POINT (511878.42640000023 5136139.195499999),-80.84553877240188,46.37872290757378
142759,,,Dead end,,,SW,REM,,,,,,,,,,,,,,,,Highway 17 West,,,,,,4.0,,,,0.0,,2020-09-15 13:25:34+00:00,TEK05PLA,,,{E5951C17-D0FA-4A13-A72A-7767EDE02B1A},POINT (490265.45469999965 5141781.586300001),-81.12670083052363,46.429536894544725
147467,,,Continuous,,,SS,REM,,,,,,,,,,,,,,,,Highway 537,Highway 69 South,,,,,5.0,6.0,,,2.0,,2020-09-15 11:35:57+00:00,TEK05PLA,,,{ACEF8710-9366-40B7-9B63-B63D1593A1C4},POINT (511403.87349999975 5136640.2973),-80.851697393944,46.38324084774554
147424,,,Dead end,,,SS,REM,,,,,,,,,,,,,,,,Highway 69 South,Highway 69 South,,,,,6.0,6.0,,,1.0,,2020-09-15 12:39:47+00:00,TEK05PLA,,,{31934262-5DE0-4F4C-A074-42A23F1C0E04},POINT (511079.4994999999 5137187.969699999),-80.85590275994659,46.388175130982816
147539,,,Continuous,,,SS,REM,,,,,,,,,,,,,,,,Highway 537,Highway 69 South,,,,,5.0,6.0,,,2.0,,2020-09-15 12:19:36+00:00,TEK05PLA,,,{84D76FC9-A007-426A-BE16-5207517D522C},POINT (511658.2410000004 5136932.4772),-80.84838218308803,46.385866042945175
147428,,,Dead end,,,SS,REM,,,,,,,,,,,,,,,,Highway 69 South,,,,,,6.0,,,,1.0,,2020-09-15 10:24:04+00:00,TEK05PLA,,,{60A12C3B-6EC6-4276-A2FD-81A209C82560},POINT (511119.2457999997 5136741.849099999),-80.85539643297858,46.38415952462522
147419,,,Continuous,,,SS,REM,,,,,,,,,,,,,,,,Highway 69 South,,,,,,6.0,,,,1.0,,2020-09-15 11:47:26+00:00,TEK05PLA,,,{E6E17408-8F63-456F-876D-52B7C158AE0E},POINT (511040.9508999996 5137186.3618),-80.85640414988019,46.388161290985884
142858,,,Continuous,,,SW,REM,,,,,,,,,,,,,,,,Highway 17 West,,,,,,4.0,,,,3.0,,2020-09-15 13:36:36+00:00,TEK05PLA,,,{4C7AA763-854B-4AD3-B026-5940EDDDA11C},POINT (491173.6171000004 5141382.2513),-81.11487303850511,46.42595550337574
147474,,,Continuous,,,SS,REM,,,,,,,,,,,,,,,,Highway 537,,,,,,5.0,,,,3.0,,2020-09-15 10:26:32+00:00,TEK05PLA,,,{8D1A2FE1-9DE4-4149-9FFB-C1339CA25669},POINT (511427.88210000005 5136759.769099999),-80.85138225555356,46.384315653649836
142750,,,Dead end,,,SW,REM,,,,,,,,,,,,,,,,Highway 17 West,,,,,,4.0,,,,1.0,,2020-09-15 13:25:45+00:00,TEK05PLA,,,{6B6DC741-BF76-48EE-AF3F-EDF72169F994},POINT (490265.45469999965 5141781.586300001),-81.12670083052363,46.429536894544725
147547,,,Continuous,,,SS,REM,,,,,,,,,,,,,,,,Highway 537,,,,,,5.0,,,,2.0,,2020-09-15 12:13:38+00:00,TEK05PLA,,,{85003B3D-0486-41FE-9E3E-5830B8F81289},POINT (511699.26379999984 5136963.2906),-80.8478479046009,46.38614264579768
147433,,,Dead end,,,SS,REM,,,,,,,,,,,,,,,,Highway 537,,,,,,5.0,,,,1.0,,2020-09-15 10:27:18+00:00,TEK05PLA,,,{6E4498B2-EBC2-49EC-9D17-9D12FD9B6097},POINT (511167.8228000002 5136680.734200001),-80.85476615942021,46.38360870778746
147437,,,Continuous,,,SS,REM,,,,,,,,,,,,,,,,Highway 69 South,Highway 537,,,,,6.0,5.0,,,2.0,,2020-09-15 10:23:32+00:00,TEK05PLA,,,{847BEEE2-A40B-4C51-A363-303AF6A1FF09},POINT (511208.81259999983 5136593.308800001),-80.85423519643378,46.3828212263826
147440,,,Dead end,,,SS,REM,,,,,,,,,,,,,,,,Highway 537,,,,,,5.0,,,,1.0,,2020-09-15 10:23:27+00:00,TEK05PLA,,,{24933304-50C4-4AC6-8B43-DFE90994E22E},POINT (511224.6551000001 5136605.3467),-80.85402888486553,46.38292930119944
142812,,,Dead end,,,SW,REM,,,,,,,,,,,,,,,,Highway 17 West,,,,,,4.0,,,,1.0,,2020-09-15 14:52:56+00:00,TEK05PLA,,,{AD9A4AE1-80F5-4656-94BF-3385E8F56A34},POINT (490775.2566999998 5141773.6165),-81.12006531549747,46.42947232756322
142804,,,Continuous,,,SW,REM,,,,,,,,,,,,,,,,Highway 17 East,,,,,,3.0,,,,2.0,,2020-09-15 13:40:39+00:00,TEK05PLA,,,{08490EA4-ACCD-479E-9AC9-A99A9E1B8990},POINT (490695.35529999994 5141552.5375),-81.12110086922856,46.42748159815721
147406,,,Dead end,,,SS,REM,,,,,,,,,,,,,,,,Estaire Road,Highway 537,,,,,607.0,5.0,,,1.0,,2020-09-15 12:47:43+00:00,TEK05PLA,,,{C618977D-8411-4016-A735-99DF2175ECC3},POINT (510882.50459999964 5136345.3631),-80.8584844151834,46.38059511627311
147417,,,Dead end,,,SS,REM,,,,,,,,,,,,,,,,Highway 537,,,,,,5.0,,,,1.0,,2020-09-15 10:20:36+00:00,TEK05PLA,,,{6B8CB6FD-D5CA-46EE-85DE-9D8AD9BEA94D},POINT (511017.67569999956 5136448.073100001),-80.8567242441031,46.38151728817186
142841,,,Continuous,,,SW,REM,,,,,,,,,,,,,,,,Municipal Road 55,Highway 17 West,,,,,1407.0,4.0,,,2.0,,2020-09-15 14:48:05+00:00,TEK05PLA,,,{1B96B40F-34BF-4A89-A750-DB179E2FC45F},POINT (490977.46329999994 5141885.049699999),-81.11743564035427,46.430477919525764
147583,,,Dead end,,,SS,REM,,,,,,,,,,,,,,,,Highway 69 South,,,,,,6.0,,,,1.0,,2020-09-15 12:47:02+00:00,TEK05PLA,,,{A6B5088A-2E3F-4656-B0B9-E2BBABA04FE6},POINT (511843.0837000003 5136217.365700001),-80.84599637195655,46.379427036719726
142842,,,Dead end,,,SW,REM,,,,,,,,,,,,,,,,Highway 17 West,Municipal Road 55,,,,,4.0,1407.0,,,0.0,,2020-09-15 14:48:16+00:00,TEK05PLA,,,{7E262901-AC57-4466-B1DC-3061CE286FB9},POINT (490977.46329999994 5141885.049699999),-81.11743564035427,46.430477919525764
147519,,,Continuous,,,SS,REM,,,,,,,,,,,,,,,,Highway 537,Highway 69 South,,,,,5.0,6.0,,,2.0,,2020-09-15 12:22:29+00:00,TEK05PLA,,,{272B51D8-17A4-47B9-A5BF-27AF88751B61},POINT (511532.1331000002 5136838.212200001),-80.85002455974168,46.385019848477
147464,,,Dead end,,,,REM,,,,,,,,,,,,,,,,Nickel Street,,,,,,1436.0,,,,1.0,,,,,,{29AFA1C1-E862-4DAA-9583-810831683CD5},POINT (511392.6330000004 5147895.6928),-80.85156881669052,46.48453541168053
147204,O'NEIL DR and COVINGTON AVE,6469,Dead end,,,,REM,,O'NEIL DR,,1.0,1.0,COVINGTON AVE,,,0.0,O'NEIL DR|COVINGTON AVE,,,,,,O'Neil Drive West,,,,,,1506.0,,,,1.0,,,,,,{1EE3DA5F-3934-4CD7-B17C-43C56328F304},POINT (508798.95940000005 5155219.877800001),-80.88522222732045,46.55048833420139
147355,,,Continuous,,,,REM,,,,,,,,,,,,,,,,Meadowgreen Drive,,,,,,2764.0,,,,1.0,,,,,,{4CCD25D7-A824-4AF2-8AF8-27B2182318C4},POINT (510435.48929999955 5155135.8201),-80.86387650791131,46.549708450237226
147335,,,Continuous,,,,PRP,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,{E366F3DF-A21B-4F99-B140-23219CF8DB75},POINT (510290.4820999997 5155048.466399999),-80.86576995572675,46.548924550037974
146370,WESTMOUNT AVE and KINGSTON CRT,5570,Dead end,,,SE,REM,,KINGSTON CRT,,1.0,1.0,WESTMOUNT AVE,,0.0,0.0,KINGSTON CRT|WESTMOUNT AVE,,,,936,,Westmount Avenue,Westmount Avenue,,,,,2518.0,2518.0,,,1.0,,2020-09-22 12:34:32+00:00,TEK05PLA,,,{D89D1E87-61FB-4D33-A85D-6D9B0B05D14C},POINT (504828.5575000001 5150645.7081),-80.93706154309886,46.50936332990274
146424,MADISON AVE and MADISON AVE,5643,Dead end,,,,REM,,MADISON AVE,,1.0,1.0,MADISON AVE,,,0.0,MADISON AVE|MADISON AVE,,,,,,Madison Avenue,,,,,,1232.0,,,,0.0,,,,,,{1E1FE770-7020-426A-86F7-DC25B8656A70},POINT (504929.9523 5152826.568600001),-80.93571675826624,46.52898928811497
145686,,,Continuous,,,SS,REM,,,,,,,,184.2185,,,,,,1261,,Highway 17 West,,,,,,4.0,,,,2.0,,2020-09-14 15:25:01+00:00,TEK05PLA,,,{AD9CBDBD-FB45-40BB-A5D2-16DDBA7A8E04},POINT (502318.1177000003 5142550.1042),-80.96982448271201,46.43651949501731
145742,,,Continuous,,,SS,REM,,,,,,,,137.4623,,,,,,1267,,Highway 17 West,Turnarounds,,,,,4.0,1988.0,,,2.0,,2020-09-14 14:35:09+00:00,TEK05PLA,,,{6E8E4053-6696-414C-9740-32B0387EC76E},POINT (502652.2662000004 5142669.161599999),-80.96547411223631,46.43758973980719
145722,,,Continuous,,,SS,REM,,,,,,,,0.0,,,,,,1267,,Highway 17 East,,,,,,3.0,,,,2.0,,2020-09-14 15:25:10+00:00,TEK05PLA,,,{30B0ECCF-6F5E-4040-839C-76FE933C1C9F},POINT (502564.5488 5142368.1943),-80.96661762773853,46.43488147751001
145723,,,Continuous,,,SS,REM,,,,,,,,24.024800000000003,,,,,,1267,,Highway 17 East,,,,,,3.0,,,,1.0,,2020-09-14 15:30:41+00:00,TEK05PLA,,,{652B7443-9B09-4819-ACA0-896EF9E31051},POINT (502568.7405000003 5142327.7634),-80.96656328751888,46.43451759739768
145700,,,Continuous,,,SS,REM,,,,,,,,268.23900000000003,,,,,,1267,,Highway 69 South,Highway 17 West,,,,,6.0,4.0,,,2.0,,2020-09-14 15:31:08+00:00,TEK05PLA,,,{A93DCE1E-5485-4B65-AB07-0AB76918B005},POINT (502464.79849999957 5142472.8673),-80.96791551034696,46.43582386997924
145780,,,Continuous,,,SS,REM,,,,,,,,0.0,,,,,,1267,,Highway 17 West,,,,,,4.0,,,,1.0,,2020-09-14 14:35:04+00:00,TEK05PLA,,,{7C55C154-A98A-417B-BCB7-97DBFE9401D2},POINT (502778.32940000016 5142736.935900001),-80.96383268070733,46.43819917763697
145685,,,Continuous,,,SS,REM,,,,,,,,77.477,,,,,,1261,,Highway 69 South,Highway 69 South,,,,,6.0,6.0,,,1.0,,2020-09-14 15:24:55+00:00,TEK05PLA,,,{C2460171-D7EA-48CF-8D45-8CD90AD3BF44},POINT (502313.08779999986 5142467.6109),-80.96989036707352,46.43577710115386
147048,,,Continuous,,,SE,ACT,,,,,,,,0.0,,,,,,941,,Bancroft Drive,Unnamed Private Road 135,,,,,121.0,2234.0,,,1.0,,2020-07-02 08:25:32+00:00,TEK05PLA,,,{4BC96A7B-3B4B-4E55-992B-8C45D99DE613},POINT (506870.86110000033 5148081.5254999995),-80.91047877990388,46.48626910465824
147117,MOONLIGHT BEACH RD and MOONLIGHT AVE,6395,Continuous,,,SE,ACT,,BANCROFT DR,,1.0,1.0,MOONLIGHT AVE,,0.0,0.0,BANCROFT DR|MOONLIGHT AVE,1.0,,,941,Sudbury,Bancroft Drive,Moonlight Avenue,,,,,121.0,1372.0,,,1.0,,2020-07-02 11:10:13+00:00,TEK05PLA,,,{66DBC278-AD59-4919-8526-B52B828ABDF4},POINT (507512.40660000034 5147913.9986000005),-80.90212272756058,46.484754588158964
147122,,,Continuous,,,SE,REM,,,,,,,,0.0,,,,,,941,,Bancroft Drive,Moonlight Beach Road,,,,,121.0,1373.0,,,1.0,,2020-07-02 11:08:12+00:00,TEK05PLA,,,{387046B8-FC0D-44F0-97D8-29A26E93C12B},POINT (507516.8733000001 5147910.3248),-80.90206459145837,46.48472147574396
147081,BANCROFT DR and ESTELLE ST,6379,Continuous,,,SE,ACT,,ESTELLE ST,,1.0,1.0,BANCROFT DR,,8.0981,0.0,ESTELLE ST|BANCROFT DR,,,,941,,Bancroft Drive,Estelle Street,,,,,121.0,609.0,,,1.0,,2020-07-02 09:56:55+00:00,TEK05PLA,,,{01CFE874-BF26-43CE-BEEF-5856217F17D8},POINT (507198.3295 5147966.3653),-80.90621394418717,46.485229294135905
143124,,,Dead end,,,,REM,,,,,,,,,,,,,,,,Kenneth Drive,,,,,,1041.0,,,,0.0,,,,,,{EB70DD60-008E-428A-833A-D92FF92D9229},POINT (495021.3996000001 5166533.017999999),-81.0650650205656,46.652338815919045
147126,GAGNE ST and RIDGEMOUNT AVE,6418,Continuous,,,SE,ACT,,GAGNE ST,,1.0,1.0,RIDGEMOUNT AVE,,252.5259,0.0,GAGNE ST|RIDGEMOUNT AVE,,,,941,,Gagne Street,Ridgemount Avenue,,,,,745.0,1677.0,,,1.0,,2020-07-03 15:36:40+00:00,TEK05PLA,,,{00077A15-DE10-4BC6-BF5C-DA7F1A7D0D1E},POINT (507613.34080000035 5148069.6754),-80.90080513648905,46.48615447851229
142802,,,Dead end,,,SW,REM,,,,,,,,,,,,,,,,Highway 17 East,Municipal Road 55,,,,,3.0,1407.0,,,1.0,,2020-09-15 13:40:45+00:00,TEK05PLA,,,{A91BD439-BAB4-4DA4-8F4E-CC00B4421C79},POINT (490695.22759999987 5141552.593599999),-81.12110253237097,46.42748210127759
147114,MOONLIGHT AVE and GAGNE ST,6407,Continuous,,,SE,ACT,,MOONLIGHT AVE,,1.0,1.0,GAGNE ST,,90.13810000000001,0.0,MOONLIGHT AVE|GAGNE ST,,,,941,,Moonlight Avenue,Moonlight Avenue,,,,,1372.0,1372.0,,,1.0,,2020-07-03 15:38:24+00:00,TEK05PLA,,,{CE046126-3667-47A0-9B4D-6D06CD778FF6},POINT (507505.26779999956 5148066.9169),-80.90221327116036,46.486130865699195
145701,,,Continuous,,,SS,REM,,,,,,,,118.1175,,,,,,1267,,Highway 69 South,Highway 69 South,,,,,6.0,6.0,,,1.0,,2020-09-14 15:31:01+00:00,TEK05PLA,,,{2DFDF672-6747-47BB-A8F7-E108C396160F},POINT (502471.5190000003 5142456.5932),-80.96782811523791,46.435677384135204
145649,,,Continuous,,,SS,REM,,,,,,,,52.231700000000004,,,,,,1267,,Highway 17 East,,,,,,3.0,,,,1.0,,2020-09-14 14:47:26+00:00,TEK05PLA,,,{9CDA2249-27F1-40B8-B9CE-A7CAED35F7BA},POINT (502113.7745000003 5142148.588400001),-80.97248628748864,46.432906661814
142805,,,Dead end,,,SW,REM,,,,,,,,,,,,,,,,Municipal Road 55,Municipal Road 55,,,,,1407.0,1407.0,,,1.0,,2020-09-15 13:42:27+00:00,TEK05PLA,,,{C6F06C2C-F6C6-44DD-939C-71C98B2B5D59},POINT (490727.2845999999 5141565.464400001),-81.12068556392947,46.427598374985
145785,,,Continuous,,,SS,REM,,,,,,,,,,,,,,,,Highway 17 East,Highway 69 South,,,,,3.0,6.0,,,2.0,,2020-09-14 14:51:26+00:00,TEK05PLA,,,{D8929BF0-6FAA-43E9-9931-2FF18AF1E815},POINT (502804.82600000035 5142419.430400001),-80.96348966578087,46.43534162904063
145687,,,Continuous,,,SS,REM,,,,,,,,46.321400000000004,,,,,,1267,,Highway 17 West,,,,,,4.0,,,,1.0,,2020-09-14 14:35:15+00:00,TEK05PLA,,,{E4757F3B-FB2C-487D-AF5F-720A22FF7788},POINT (502381.24700000044 5142427.064200001),-80.969003340816,46.43541195784904
145713,,,Continuous,,,SS,REM,,,,,,,,0.0,,,,,,1267,,Highway 17 East,,,,,,3.0,,,,1.0,,2020-09-14 15:35:03+00:00,TEK05PLA,,,{998EFC00-48EF-4C4F-84B6-C551F7465F17},POINT (502512.7550999997 5142494.765000001),-80.96729113743712,46.436020764867486
145748,,,Continuous,,,SS,REM,,,,,,,,317.4623,,,,,,1267,,Highway 17 East,Turnarounds,,,,,3.0,1988.0,,,1.0,,2020-09-14 15:24:21+00:00,TEK05PLA,,,{6EAC75B3-8D15-4A52-B70E-4D7C41136E46},POINT (502679.85890000034 5142639.089199999),-80.96511509691337,46.4373189897054
142820,,,Continuous,,,SW,REM,,,,,,,,,,,,,,,,Municipal Road 55,Highway 17 West,,,,,1407.0,4.0,,,3.0,,2020-09-15 14:04:15+00:00,TEK05PLA,,,{75DBBE11-2F53-44B6-B9F4-704F384680D3},POINT (490863.59619999956 5141745.2356),-81.11891497339555,46.42921811079041
147528,,,Dead end,,,SS,REM,,,,,,,,,,,,,,,,Highway 69 South,,,,,,6.0,,,,1.0,,2020-09-15 12:22:07+00:00,TEK05PLA,,,{812B6EBF-967F-4855-9B62-AF14312EE9BE},POINT (511617.97360000014 5136669.642999999),-80.84891239286532,46.38350130583621
